uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF,publicationDate,release
027f8fe4-6bb0-484f-a9cc-a54081c6145f,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2021-07-15T18:18:00Z,HARV.2021.29,HARV_004.20210715,D00000036091,drag and flag,80,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0003-4647-8125,NA,NA,20260107T162208Z,RELEASE-2026
a09fbe15-5a7d-4d22-a412-4e8cf8ba5095,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2021-09-14T12:05:00Z,HARV.2021.38,HARV_022.20210914,D00000054764,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-0026-7595,NA,NA,20260107T161330Z,RELEASE-2026
8ef60979-16b4-4189-8d68-05f3802056a5,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2021-09-14T13:45:00Z,HARV.2021.38,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0026-7595,NA,NA,20260107T161330Z,RELEASE-2026
7c4cfb00-3787-43da-85e9-cbfb1e875662,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2021-09-14T15:00:00Z,HARV.2021.38,HARV_006.20210914,D00000054770,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-0026-7595,NA,NA,20260107T161330Z,RELEASE-2026
6c876373-59ef-4aa3-b2ff-86addf42dd18,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2021-09-14T16:25:00Z,HARV.2021.38,HARV_001.20210914,D00000054757,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-0026-7595,NA,NA,20260107T161330Z,RELEASE-2026
f6b4e52e-7eab-4ebe-ab97-6ddf2d044404,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2021-09-14T17:51:00Z,HARV.2021.38,HARV_004.20210914,D00000035342,drag and flag,154,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-0026-7595,Skipped 6 meters to avoid poison ivy,NA,20260107T161330Z,RELEASE-2026
4f48b526-ed82-48fd-b3ef-a8f137a15372,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2021-09-15T12:31:00Z,HARV.2021.38,HARV_002.20210915,D00000054758,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-6648-295X,NA,NA,20260107T161330Z,RELEASE-2026
9fefe0f5-21b4-4462-8b9d-560f237e7328,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2022-04-18T13:36:00Z,HARV.2022.16,HARV_022.20220418,D00000078011,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-4885-7081,NA,NA,20260107T160905Z,RELEASE-2026
4c4af297-896c-4e1d-8b53-da55a48d19cc,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2022-04-18T15:12:00Z,HARV.2022.16,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-7459-3860,NA,NA,20260107T160905Z,RELEASE-2026
772a1957-4ce9-4db8-9f7a-52cbaf7c005d,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2022-04-18T16:47:00Z,HARV.2022.16,HARV_004.20220418,D00000054760,drag and flag,157,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0002-7459-3860,NA,NA,20260107T160905Z,RELEASE-2026
026618a9-2cba-44ad-924b-88e429863f94,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2022-04-18T18:35:00Z,HARV.2022.16,HARV_002.20220418,D00000054763,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-4885-7081,NA,NA,20260107T160905Z,RELEASE-2026
74da92f0-4ad4-4247-96e8-d754b4a4ccc9,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2022-04-20T15:45:00Z,HARV.2022.16,HARV_006.20220420,D00000054759,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-4885-7081,NA,NA,20260107T160905Z,RELEASE-2026
bb0848d0-81e3-4821-92d3-c9b9d60ddd6a,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2022-04-20T17:04:00Z,HARV.2022.16,HARV_026.20220420,D00000054761,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0002-2833-9853,NA,NA,20260107T160905Z,RELEASE-2026
d57efc59-4bc8-432a-b017-dea59faa1a31,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2021-08-02T15:19:00Z,HARV.2021.32,HARV_026.20210802,D00000054771,drag and flag,158,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-9520-4182,NA,NA,20260107T162134Z,RELEASE-2026
550b85fc-11a4-44d8-bc49-68985ce4aa6c,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2021-08-02T17:34:00Z,HARV.2021.32,HARV_001.20210802,D00000054765,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-9520-4182,NA,NA,20260107T162134Z,RELEASE-2026
7d5aa57d-560d-4b7b-b9b3-f429c0547893,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2021-08-03T17:49:00Z,HARV.2021.32,HARV_022.20210803,D00000054756,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-9520-4182,NA,NA,20260107T162134Z,RELEASE-2026
20369381-a9e1-46ae-b9fb-4f64ebe82afc,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2021-08-04T18:30:00Z,HARV.2021.32,HARV_002.20210804,D00000054753,drag and flag,90,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-9520-4182,NA,NA,20260107T162134Z,RELEASE-2026
0c6062e0-7076-4511-b9ec-9d2aec8e6ea1,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2021-08-04T20:35:00Z,HARV.2021.32,HARV_006.20210804,D00000053529,drag and flag,120,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-9520-4182,NA,NA,20260107T162134Z,RELEASE-2026
2348fd5a-30ae-4ddb-ac96-7ef1c2184f4a,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2021-08-04T21:49:00Z,HARV.2021.32,HARV_004.20210804,D00000054768,drag and flag,100,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-5097-4311,NA,NA,20260107T162134Z,RELEASE-2026
468dba66-3b19-4a64-85c6-661a41e9dd64,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2021-08-24T16:40:00Z,HARV.2021.35,HARV_022.20210824,D00000053527,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-8506-6396,NA,NA,20260107T162134Z,RELEASE-2026
119d89fb-d03f-4259-8139-b5583e3c5ba9,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2021-08-24T18:26:00Z,HARV.2021.35,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-8506-6396,NA,NA,20260107T162134Z,RELEASE-2026
31ae1abf-53d9-4994-b5e0-0ddb52b92eaf,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2021-08-26T12:25:00Z,HARV.2021.35,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-8506-6396,NA,NA,20260107T162134Z,RELEASE-2026
674da92d-770e-49c6-92e9-c97be6ae7b3b,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2021-08-26T13:49:00Z,HARV.2021.35,HARV_001.20210826,D00000054762,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0003-4647-8125,NA,NA,20260107T162134Z,RELEASE-2026
1d428937-1169-4677-82c2-56809428c1b6,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2021-08-26T15:25:00Z,HARV.2021.35,HARV_004.20210826,D00000054752,drag and flag,158,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0002-8506-6396,NA,NA,20260107T162134Z,RELEASE-2026
0c163cfc-c19a-4f2a-8509-ae0a802c8780,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2021-08-26T17:06:00Z,HARV.2021.35,HARV_002.20210826,D00000054755,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0003-4647-8125,NA,NA,20260107T162134Z,RELEASE-2026
3736665f-d2a6-4a69-8082-9765e24890cd,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2022-05-10T13:00:00Z,HARV.2022.19,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-1541-5968,NA,NA,20260107T160625Z,RELEASE-2026
7be7599b-4d32-4934-91f7-b7c8cfe52367,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2022-05-10T14:45:00Z,HARV.2022.19,HARV_001.20220510,D00000036228,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0002-1541-5968,NA,NA,20260107T160625Z,RELEASE-2026
7020dff4-de3c-4ede-ac37-bf3fd68e409c,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2022-05-10T17:06:00Z,HARV.2022.19,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-1541-5968,NA,NA,20260107T160625Z,RELEASE-2026
870edaf9-18a1-4d7f-a008-e69b6b101a5f,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2022-05-11T12:59:00Z,HARV.2022.19,HARV_006.20220511,D00000036231,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0002-1541-5968,NA,NA,20260107T160625Z,RELEASE-2026
99beb3ed-347d-4599-8fa0-aaaac8091730,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2022-05-11T14:11:00Z,HARV.2022.19,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-1541-5968,NA,NA,20260107T160625Z,RELEASE-2026
4b67fe9a-42c3-4d55-b6eb-9211324bbccf,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2022-05-11T15:58:00Z,HARV.2022.19,HARV_004.20220511,D00000036230,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0002-1541-5968,NA,NA,20260107T160625Z,RELEASE-2026
52c6c221-fc98-4955-9c74-ebf2bc8b42d5,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2022-05-30T12:30:00Z,HARV.2022.22,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-6901-0272,NA,NA,20260107T160625Z,RELEASE-2026
e6c686ac-4890-425c-95ec-e7e08c2a79bb,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2022-05-30T14:11:00Z,HARV.2022.22,HARV_006.20220530,D00000077569,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0001-6901-0272,NA,NA,20260107T160625Z,RELEASE-2026
69105e22-d3f3-40ea-9adb-90ef268135a0,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2022-05-30T15:16:00Z,HARV.2022.22,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-6901-0272,NA,NA,20260107T160625Z,RELEASE-2026
3ba8cc4a-c278-4d8f-9391-33e24a49e14b,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2022-05-30T17:01:00Z,HARV.2022.22,HARV_001.20220530,D00000077987,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0001-6901-0272,NA,NA,20260107T160625Z,RELEASE-2026
00797638-cdba-49d8-a40a-395fa2908efe,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2022-05-31T12:52:00Z,HARV.2022.22,HARV_002.20220531,D00000077668,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-0616-1529,NA,NA,20260107T160625Z,RELEASE-2026
6292d476-d95f-442c-a7c2-6ee00ea1637d,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2022-05-31T14:41:00Z,HARV.2022.22,HARV_004.20220531,D00000078034,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-0616-1529,NA,NA,20260107T160625Z,RELEASE-2026
33a8be88-ecfb-46b8-ae07-36ff59dfee11,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2022-06-20T13:23:00Z,HARV.2022.25,HARV_004.20220620,D00000077655,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-0616-1529,NA,NA,20260107T161421Z,RELEASE-2026
3bf24f93-4c2d-4869-ae3e-780b0f0440d5,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2022-06-20T15:07:00Z,HARV.2022.25,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-3442-2725,NA,NA,20260107T161421Z,RELEASE-2026
2af07bac-e41a-49ea-ace7-7dbe84e7e582,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2022-06-20T16:58:00Z,HARV.2022.25,HARV_006.20220620,D00000054667,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-0616-1529,NA,NA,20260107T161421Z,RELEASE-2026
b0907ee5-532f-4edd-a5c1-17e0d5d74016,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2022-06-20T19:10:00Z,HARV.2022.25,HARV_001.20220620,D00000078013,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0002-3442-2725,NA,NA,20260107T161421Z,RELEASE-2026
dc349c55-48f3-459e-b903-1e55bcd71550,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2022-06-21T13:02:00Z,HARV.2022.25,HARV_022.20220621,D00000077708,drag and flag,160,Y,NA,NA,NA,Entire sample lost,NEON.DOC.014045vL,0000-0003-0616-1529,Sample lost while returning from plot,NA,20260107T161421Z,RELEASE-2026
da45695b-1db3-467f-ac13-dde6aed6d6a5,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2022-06-21T17:19:00Z,HARV.2022.25,HARV_002.20220621,D00000078026,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-2369-8379,NA,NA,20260107T161421Z,RELEASE-2026
7753e454-043c-4dd8-9001-82fa10a727e9,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2022-07-11T12:49:00Z,HARV.2022.28,HARV_004.20220711,D00000077990,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0001-6901-0272,NA,NA,20260107T161236Z,RELEASE-2026
69119e88-5e32-4fcf-84f9-7ae700ddce1c,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2022-07-11T13:53:00Z,HARV.2022.28,HARV_026.20220711,D00000078029,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-4885-7081,NA,NA,20260107T161236Z,RELEASE-2026
c04b14e7-4e41-411b-926e-7c54c6f0cf89,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2022-07-11T14:54:00Z,HARV.2022.28,HARV_006.20220711,D00000077665,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-4885-7081,NA,NA,20260107T161236Z,RELEASE-2026
b79c83a9-bf51-4639-826f-29656c18537d,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2022-07-11T16:03:00Z,HARV.2022.28,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-4885-7081,NA,NA,20260107T161236Z,RELEASE-2026
a30dacb6-dcc7-4394-b603-235de84c3612,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2022-07-12T12:18:00Z,HARV.2022.28,HARV_022.20220712,D00000036057,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-1265-2180,NA,NA,20260107T161236Z,RELEASE-2026
1ae2803b-7d4c-4812-8166-e0afc8466ed4,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2022-07-12T13:56:00Z,HARV.2022.28,HARV_002.20220712,D00000078120,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-4885-7081,NA,NA,20260107T161236Z,RELEASE-2026
ef44134b-ca97-4672-bd6d-709a3b86f335,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,OK,NA,2022-08-03T14:41:00Z,HARV.2022.31,HARV_002.20220803,D00000077752,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-4958-6412,NA,NA,20260107T162530Z,RELEASE-2026
a0dc9a33-af74-47aa-b906-65d0f9bebe21,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,OK,NA,2022-08-03T18:08:00Z,HARV.2022.31,HARV_001.20220803,D00000077836,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-0616-1529,NA,NA,20260107T162530Z,RELEASE-2026
d19e902d-0351-4be3-ac1c-02a8ccd6ea6e,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,OK,NA,2022-08-04T11:17:00Z,HARV.2022.31,HARV_022.20220804,D00000078126,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-0616-1529,NA,NA,20260107T162530Z,RELEASE-2026
f85a64be-155c-4bdc-bdff-7089b75255ac,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2022-08-04T15:14:00Z,HARV.2022.31,HARV_006.20220804,D00000053934,drag and flag,140,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-1265-2180,NA,NA,20260107T162530Z,RELEASE-2026
1905c560-36b7-43fd-8404-c584c93b74b6,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2022-08-04T16:41:00Z,HARV.2022.31,HARV_026.20220804,D00000078040,drag and flag,160,Y,NA,NA,NA,Other (described in remarks),NEON.DOC.014045vL,0000-0003-1265-2180,Sample stored without ethanol for six weeks,NA,20260107T162530Z,RELEASE-2026
a819dccf-0b5b-4e13-97d6-a12d7fb3ed5c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2022-08-04T18:33:00Z,HARV.2022.31,HARV_004.20220804,D00000077991,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-1265-2180,NA,NA,20260107T162530Z,RELEASE-2026
b813bf5b-47b7-4878-bbd0-0912e11925dc,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,location wet,NA,2022-08-24T16:00:00Z,HARV.2022.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-4647-8125,INC0058252,NA,20260107T162530Z,RELEASE-2026
7617e3ee-b2eb-4e60-8717-94f2ff419cb7,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,location wet,NA,2022-08-24T16:00:00Z,HARV.2022.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-4647-8125,INC0058252,NA,20260107T162530Z,RELEASE-2026
9b766bc3-c096-4512-ae4c-6e455825404c,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,location wet,NA,2022-08-24T16:00:00Z,HARV.2022.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-4647-8125,INC0058252,NA,20260107T162530Z,RELEASE-2026
1513624b-324e-4be8-9761-a0fa94d1a209,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,OK,NA,2022-08-24T19:50:00Z,HARV.2022.34,HARV_004.20220824,D00000077681,drag and flag,80,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vL,0000-0003-1934-4447,NA,NA,20260107T162530Z,RELEASE-2026
e5efd9d0-f0c2-4847-9591-adca99f75a0a,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,OK,NA,2022-08-25T16:42:00Z,HARV.2022.34,NA,NA,drag and flag,80,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-7784-1217,NA,NA,20260107T162530Z,RELEASE-2026
95e1db64-e56c-45d3-bf2f-aa4684fa541d,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,OK,NA,2022-08-25T18:00:00Z,HARV.2022.34,NA,NA,drag and flag,80,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-7784-1217,NA,NA,20260107T162530Z,RELEASE-2026
efc54b88-432a-453c-a38b-7a50b929d998,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,logistical,NA,2023-04-24T16:00:00Z,HARV.2023.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-5964-2409,Temporary resources not onboarded as planned,NA,20260107T160740Z,RELEASE-2026
035934a6-ff79-4cbb-ae44-f931c72155e2,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,logistical,NA,2023-04-24T16:00:00Z,HARV.2023.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-5964-2409,Temporary resources not onboarded as planned,NA,20260107T160740Z,RELEASE-2026
8b4bf002-5229-40b4-a2e6-959f5417edb2,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,logistical,NA,2023-04-24T16:00:00Z,HARV.2023.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-5964-2409,Temporary resources not onboarded as planned,NA,20260107T160740Z,RELEASE-2026
845fa94a-af91-4cbd-83ee-e42bb4787d69,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,logistical,NA,2023-04-24T16:00:00Z,HARV.2023.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-5964-2409,Temporary resources not onboarded as planned,NA,20260107T160740Z,RELEASE-2026
